Status,Id,Refreshing,Runner,Baker,Counter,Regulator,Has Python,Has Whiteboard,Has Reached Balmers Peak,DNE,Type of Activity Id,Type of Movie Id,Type of GPU Id,Type of Laptop Id,Type of Toaster Id,Type of Deck Id,Type of Whale Id,Type of Star Id,Type of Dog Id
,144790,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,144791,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.5,0.1,0.4
,144793,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1
0,144798,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,144800,0,0,0,0,0,1,1,0,0,0.4,0.1,0.4,0.2,0.1,0.3,0.1,0.1,0.1
,144806,0,0,0,0,0,0,1,0,0,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1
,144807,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1
,144809,1,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.3,0.4,0.1,0.3
,144811,0,0,0,0,0,0,1,0,0,0.1,0.1,0.2,0.1,0.4,0.3,0.1,0.1,0.1
,144812,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,144815,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,144817,1,0,0,0,0,1,1,0,0,0.3,0.3,0.4,0.3,0.2,0.3,0.1,0.2,0.1
,144819,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,144821,0,0,0,0,0,1,1,0,0,0.4,0.1,0.4,0.3,0.1,0.2,0.1,0.1,0.1
,144822,0,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.2,0.1,0.2,0.5,0.1,0.3
1,144833,0,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.5,0.3,0.2,0.1,0.2,0.1
,144836,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,144837,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.5,0.3,0.3,0.5,0.2,0.4
,144841,0,0,0,1,0,0,1,0,0,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1
,144842,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,144846,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,144847,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.6,0.3,0.2,0.5,0.2,0.4
,144851,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.1,0.2,0.1
,144852,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.3,0.3,0.2,0.2,0.2,0.4
0,144853,0,0,0,0,0,1,1,0,1,0.3,0.2,0.3,0.4,0.3,0.2,0.2,0.2,0.4
,144858,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1
,144862,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.4
,144866,0,0,0,0,0,1,1,0,0,0.4,0.1,0.4,0.3,0.1,0.2,0.1,0.1,0.1
,144867,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,144871,1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,144875,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.6,0.3,0.2,0.3,0.2,0.4
1,144877,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.3
,144878,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,144882,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,144884,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.2,0.2,0.5,0.2,0.4
,144888,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.2,0.3,0.1,0.3,0.1
,144890,0,0,0,0,0,1,1,0,0,0.1,0.6,0.1,0.3,0.1,0.2,0.1,0.1,0.1
,144891,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,144892,0,0,0,0,0,1,1,0,0,0.3,0.5,0.4,0.3,0.3,0.2,0.2,0.2,0.4
,144893,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.4,0.3,0.2,0.1,0.2,0.1
,144894,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.3,0.3,0.2,0.4,0.2,0.4
,144896,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,144901,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.6,0.4,0.3,0.1,0.2,0.1
,144902,0,1,0,0,0,1,1,0,0,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1
,144903,0,0,0,0,0,1,1,0,0,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.4
,144906,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.5,0.4,0.2,0.2,0.2,0.4
,144908,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,144913,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,144914,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,144916,0,0,0,0,0,0,1,0,0,0.4,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1
,144919,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1
,144922,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.1
,144923,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.2,0.5,0.2,0.4
,144926,0,1,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.1,0.2,0.1
,144928,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,144935,0,0,0,0,0,0,1,0,0,0.3,0.2,0.3,0.4,0.3,0.3,0.1,0.2,0.1
,144939,0,0,0,0,0,1,1,0,0,0.1,0.6,0.1,0.3,0.1,0.3,0.1,0.1,0.1
,144944,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1
,144946,0,0,0,0,0,1,0,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1
,144948,0,0,0,0,0,1,1,0,1,0.3,0.4,0.2,0.4,0.2,0.3,0.1,0.3,0.1
,144949,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.2,0.1
,144950,0,0,0,0,0,1,1,0,1,0.3,0.6,0.3,0.3,0.2,0.2,0.5,0.3,0.4
,144954,0,0,0,0,0,1,1,0,0,0.3,0.3,0.4,0.4,0.3,0.3,0.4,0.2,0.4
,144955,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.4,0.3,0.3,0.2,0.2,0.3
,144958,0,0,0,0,0,1,1,0,0,0.3,0.6,0.3,0.3,0.2,0.2,0.1,0.2,0.1
,144965,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,144978,0,0,0,0,0,1,1,0,0,0.3,0.6,0.3,0.3,0.3,0.2,0.1,0.2,0.1
,144979,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1
,144980,0,0,0,0,0,1,1,0,0,0.3,0.5,0.3,0.4,0.2,0.2,0.5,0.3,0.4
,144982,0,1,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.2,0.1,0.2,0.1
,144984,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,0.3,0.3,0.3,0.2,0.4
,144985,0,0,0,0,0,1,1,0,0,0.3,0.6,0.3,0.3,0.3,0.2,0.1,0.2,0.1
,144986,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,144987,0,1,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,0.3,0.2,0.1,0.2,0.1
,144989,1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,144990,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.4,0.2,0.2,0.5,0.3,0.4
1,144994,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.5,0.3,0.3,0.3,0.3,0.4
,144996,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.3
,145001,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145005,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1
1,145006,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1
1,145007,0,0,0,0,0,1,1,1,0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1
,145010,0,0,0,0,0,0,1,1,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1
,145014,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145022,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145023,0,0,0,1,0,1,1,0,0,0.2,0.2,0.2,0.6,0.2,0.3,0.1,0.6,0.1
,145025,0,0,0,0,0,1,1,0,0,0.3,0.2,0.5,0.2,0.3,0.3,0.2,0.2,0.4
,145026,0,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.5,0.3,0.2,0.1,0.2,0.1
,145043,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.5,0.3,0.2,0.1,0.3,0.1
,145049,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.1,0.1
,145050,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145051,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.4,0.3,0.2,0.4
,145054,0,0,0,0,0,1,0,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145055,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,145056,1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145063,0,1,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.5,0.1,0.4
,145068,1,0,0,0,0,1,1,0,0,0.3,0.3,0.4,0.3,0.2,0.2,0.1,0.2,0.1
,145071,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.6,0.1,0.3,0.5,0.1,0.4
,145072,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,145073,0,1,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.3,0.2,0.1,0.2,0.1
,145074,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.2,0.3,0.1,0.2,0.1
0,145076,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.3,0.3,0.2,0.4
,145077,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.4,0.2,0.2,0.1,0.4,0.1
,145078,0,0,0,0,0,0,0,0,0,0.1,0.6,0.1,0.5,0.1,0.2,0.1,0.1,0.1
,145085,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145088,0,0,0,0,0,1,0,1,0,0.2,0.2,0.2,0.5,0.2,0.2,0.5,0.4,0.4
,145090,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.4
,145095,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.1
,145096,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1
0,145098,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.5,0.3,0.2,0.2,0.2,0.4
,145103,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.4,0.3,0.1,0.1,0.1
0,145108,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,0.3,0.3,0.4,0.2,0.4
0,145112,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,0.3,0.2,0.5,0.2,0.4
,145114,0,0,0,1,1,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145117,0,0,0,0,0,0,1,0,0,0.3,0.1,0.4,0.1,0.1,0.3,0.1,0.1,0.1
,145121,0,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.3,0.3,0.2,0.1,0.2,0.1
,145127,0,0,0,0,0,1,1,1,0,0.3,0.4,0.2,0.3,0.3,0.3,0.1,0.2,0.1
0,145130,0,0,0,0,0,1,1,0,0,0.3,0.6,0.4,0.3,0.3,0.2,0.1,0.2,0.1
,145132,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.6,0.2,0.3,0.1,0.6,0.1
,145136,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.2,0.4
,145142,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145143,0,0,0,0,0,1,1,0,0,0.3,0.5,0.3,0.4,0.2,0.3,0.5,0.3,0.4
,145146,1,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,145148,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,145149,0,0,0,0,0,1,1,1,0,0.3,0.4,0.2,0.3,0.3,0.3,0.5,0.2,0.4
,145151,0,0,0,0,0,1,0,1,0,0.3,0.4,0.3,0.4,0.3,0.2,0.1,0.2,0.1
,145156,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.3,0.2,0.3,0.1,0.2,0.1
,145158,0,0,0,0,0,1,1,0,0,0.1,0.6,0.1,0.3,0.1,0.2,0.1,0.1,0.1
,145159,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.3
,145161,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145165,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145166,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145167,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,145169,0,1,0,0,0,1,1,0,1,0.2,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.4
,145172,0,0,0,0,0,1,1,0,0,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.1
0,145179,0,0,0,0,0,1,0,0,1,0.3,0.2,0.2,0.5,0.3,0.3,0.2,0.2,0.4
1,145182,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.3,0.2,0.2,0.4
,145184,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,0.3,0.2,0.1,0.2,0.1
,145186,0,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.5,0.3,0.2,0.1,0.2,0.1
,145194,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,145200,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,145207,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145212,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.6,0.3,0.2,0.5,0.3,0.4
,145213,0,0,0,0,0,0,0,0,0,0.4,0.1,0.4,0.3,0.1,0.2,0.1,0.1,0.1
,145215,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145216,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.6,0.3,0.3,0.3,0.2,0.4
,145218,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145220,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.3,0.3,0.3,0.1,0.2,0.1
,145223,0,0,0,0,0,1,1,0,0,0.4,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1
,145224,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1
,145228,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145231,0,0,0,0,0,1,0,0,0,0.4,0.1,0.2,0.4,0.1,0.3,0.1,0.1,0.1
,145238,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.2,0.1,0.2,0.1
,145239,0,0,0,0,0,0,0,0,0,0.1,0.6,0.1,0.3,0.1,0.2,0.1,0.1,0.1
0,145247,0,0,0,0,0,1,1,1,0,0.3,0.2,0.2,0.5,0.3,0.2,0.1,0.2,0.1
,145248,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.3,0.2,0.2,0.1,0.3,0.1
,145250,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.3
0,145252,0,0,0,0,0,1,1,0,0,0.3,0.4,0.3,0.4,0.3,0.4,0.4,0.2,0.4
,145253,0,0,0,0,0,0,1,0,0,0.4,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1
,145254,0,0,0,0,0,1,1,0,0,0.1,0.6,0.1,0.3,0.1,0.3,0.1,0.1,0.1
,145255,0,0,0,0,0,0,1,0,0,0.3,0.1,0.4,0.1,0.1,0.2,0.1,0.1,0.1
,145256,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.5,0.3,0.3,0.1,0.2,0.1
,145257,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,145258,0,0,0,0,0,0,1,0,0,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1
,145259,1,1,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,145261,0,0,0,0,0,0,1,0,0,0.3,0.2,0.2,0.6,0.3,0.3,0.5,0.2,0.4
,145262,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4
,145264,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.3,0.3,0.2,0.1,0.2,0.1
,145265,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145269,1,0,0,0,0,0,0,0,0,0.3,0.6,0.5,0.3,0.2,0.2,0.1,0.3,0.1
,145275,0,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.6,0.1,0.3,0.1,0.1,0.1
,145286,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145287,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1
,145290,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145291,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
1,145296,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.3,0.3,0.5,0.2,0.4
,145298,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.4,0.2,0.4
1,145301,1,0,0,0,0,1,1,0,0,0.3,0.5,0.3,0.4,0.2,0.3,0.5,0.2,0.4
0,145304,0,0,0,0,0,1,1,0,0,0.3,0.3,0.5,0.3,0.3,0.2,0.2,0.2,0.4
,145305,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,145306,0,0,0,0,0,0,0,0,0,0.3,0.6,0.4,0.4,0.2,0.2,0.1,0.5,0.1
,145313,1,1,0,0,0,1,1,0,0,0.4,0.1,0.2,0.2,0.1,0.3,0.3,0.1,0.3
,145317,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.3,0.4
,145318,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.5,0.3,0.2,0.3,0.2,0.4
,145321,0,0,0,0,0,0,1,0,0,0.4,0.1,0.3,0.1,0.1,0.3,0.1,0.1,0.1
0,145322,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.4
1,145323,0,0,0,0,0,1,1,0,0,0.3,0.3,0.4,0.4,0.3,0.3,0.1,0.2,0.1
,145324,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
1,145329,0,1,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145330,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,145331,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.3,0.3,0.5,0.2,0.4
,145332,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,145334,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.3,0.1,0.2,0.5,0.1,0.4
,145341,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4
,145349,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,145355,0,0,0,0,0,1,1,0,0,0.3,0.3,0.4,0.5,0.3,0.2,0.1,0.2,0.1
,145356,0,0,0,0,0,1,1,1,0,0.3,0.2,0.2,0.5,0.3,0.2,0.5,0.2,0.4
,145358,1,1,0,1,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,145359,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1
1,145363,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.4,0.5,0.2,0.4
,145367,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.4,0.2,0.2,0.3,0.3,0.4
0,145368,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145370,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,145373,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145395,0,0,0,0,0,0,0,0,0,0.4,0.6,0.5,0.2,0.3,0.2,0.1,0.2,0.1
,145398,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,145399,0,0,0,0,0,1,1,0,0,0.3,0.4,0.3,0.4,0.3,0.2,0.1,0.2,0.1
,145402,0,0,0,0,0,1,1,0,0,0.3,0.6,0.5,0.3,0.3,0.4,0.1,0.2,0.1
,145405,0,0,0,0,0,1,1,0,0,0.4,0.1,0.4,0.3,0.1,0.3,0.1,0.1,0.1
,145409,0,0,0,1,0,1,1,0,0,0.3,0.6,0.2,0.6,0.4,0.3,0.1,0.2,0.1
,145412,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1
,145415,1,1,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.2,0.3,0.2,0.4
,145416,0,0,0,0,0,0,1,0,0,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1
,145419,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145420,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.3,0.3,0.2,0.5,0.2,0.4
,145421,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145423,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.5,0.1,0.4
,145427,0,0,0,0,0,1,1,0,0,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.1,0.3
,145435,1,0,0,0,0,1,1,0,0,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145437,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145440,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145443,0,0,0,0,0,1,0,1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,145447,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145449,0,0,0,0,0,0,0,0,0,0.2,0.3,0.3,0.6,0.3,0.2,0.5,0.4,0.4
,145450,1,1,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.3,0.2,0.4
,145451,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145453,0,0,0,0,0,1,1,0,0,0.3,0.4,0.4,0.3,0.3,0.2,0.1,0.2,0.1
,145457,1,0,0,0,0,1,0,1,0,0.3,0.6,0.4,0.3,0.2,0.3,0.5,0.4,0.4
,145458,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.3,0.4,0.2,0.4
0,145460,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.4
,145461,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145463,0,0,0,0,0,1,1,0,1,0.2,0.1,0.5,0.3,0.2,0.4,0.2,0.2,0.3
,145465,0,0,0,1,0,0,1,0,0,0.4,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1
,145467,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.3,0.1,0.2,0.1
,145470,0,0,0,0,0,0,1,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1
,145471,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,145475,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4
0,145476,0,1,0,0,0,0,0,0,0,0.3,0.2,0.3,0.5,0.3,0.2,0.5,0.2,0.4
